"id","viewCount","likeCount","dislikeCount","favoriteCount","commentCount"
"CuD-NIn0xY0","1896","68","7","0","27"
"bzG8g7_j3AU","5165","760","3","0","208"
"q0usKy7bk80","16896","878","33","0","119"
"0d8XfcFTowo","1628","57","0","0","32"
"gbKFTBdZSRQ","8054","408","9","0","193"
"bCq0_dMrd14","1304","53","0","0","6"
"yUEtDdmYw_U","837","32","4","0","4"
"6wfqTUDVzdI","2205","98","4","0","18"
"cvf5xsd_kCg","24334","1585","53","0","340"
"Ll5HWlthaBc","66371","4978","164","0","1087"
"9JTADVQ_Gw0","10563","604","23","0","263"
"GoOt_C5JenI","1703","77","4","0","39"
"msrUSHFUwMc","4872","358","2","0","538"
"UjA3BhD4Yao","9986","905","8","0","315"
"sAv0DSfmEUA","1431311","86115","1706","0","5984"
"Xjbm63K7V-E","514626","32613","507","0","5427"
"nv_ZHfObyuA","394748","25498","423","0","5484"
"_82JYvF_oHo","440305","24116","736","0","5912"
"P2ME6KNy27o","434163","31467","825","0","5011"
"FZNUjh1l6X8","387434","11655","364","0","2783"
"kDtEltlWb18","421926","25758","338","0","5569"
"TKX2uLlFyOY","298438","18207","339","0","3249"
"5q4kwxwf0wU","1020830","40477","1136","0","8048"
"urxft-JnO4w","328877","26171","391","0","5041"
"I6dM-MKV-Ms","1274003","56575","1452","0","14742"
"TV_YzLHF_1w","272879","19163","413","0","3523"
"U8a2O-l7Wq4","423617","25456","1026","0","5338"
"ITPrMVCcdm4","355876","26122","701","0","4723"
"vkIQ8P2-xJA","99641","8139","170","0","1623"
"3WpqSJe89Lc","660245","26471","972","0","8244"
"AiVgKWOClX8","327440","22854","510","0","3718"
"XK158SmbxO0","256630","18802","239","0","3640"
"7801CCLgvIw","269944","16024","549","0","4391"
"KvCXK_54-io","361054","25368","1059","0","5301"
"AeEVgM9Hrvw","806533","54471","1211","0","12385"
"QkcveiCnN44","452849","26711","549","0","5609"
"SYyCRFIRyk0","506626","30529","832","0","5853"
"J5PFk412_Jo","387927","25992","623","0","7368"
"Agwm7ds1j3g","552955","23394","784","0","3588"
"HVS5kGU1Joo","813647","35412","1788","0","8597"
"ac-aipJ1inQ","684722","35413","908","0","7510"
"0wYzxPHT7nc","663802","37693","1284","0","7091"
"hbTwoLah2VY","759081","30896","1208","0","9709"
"A_1Rlvj_RxU","454888","25455","622","0","4425"
"kyS-tDM0XoU","458507","28175","941","0","5708"
"GheTVkF2P30","505395","25808","712","0","3538"
"UiFPIfN99N0","403120","18306","614","0","5652"
"Vm8AgQuH2hc","773576","44508","1427","0","10458"
"yPMQLfT_Hdc","281798","19487","477","0","2969"
"KYZONMswfoE","321690","21372","471","0",NA
"kPcHKyCL7DA","242185","21349","487","0","3581"
"WCHRuGF4Rnk","405249","23905","832","0","4118"
"wve1coCbSNw","345713","24157","444","0","4826"
"XuAuImnTPGc","305481","16859","302","0","3621"
"S7Ft2E_ibxQ","226968","17832","669","0","7608"
"lNKj5Xh78wM","292252","25150","658","0","4731"
"etVBJg5zLE0","826186","39253","2521","0","9508"
"fzZ-aRgjyVk","286579","22847","532","0","2893"
"bBnJ2z40_84","584448","43093","1930","0","9658"
"siJ-tlWZQ4A","325518","22764","451","0","3160"
"0TplgsorR-Q","365241","24833","688","0","6905"
"3FRwyWM0LYE","268380","18507","356","0","2965"
"96AiJPl4ElY","425798","27847","1181","0","4242"
"sCYso9-Ov7k","297369","12943","283","0","1997"
"XwM-MZjYof8","1149537","34798","1680","0","8242"
"WT7p_WRfKWY","305196","15167","446","0","3692"
"Wdic9WXZMP0","364156","19841","618","0","4187"
"WvJsYgzg4Jw","728076","30685","2222","0","10185"
"jyHB0COkw3s","886736","44207","2752","0","18931"
"N5bpeIDNVEA","711374","39351","1545","0","10418"
"eeqGZiVl340","343169","13560","490","0","2455"
"BnMG8uzi80E","751745","40466","1448","0","7054"
"j4pI36H91gA","368195","20344","1246","0","8737"
"tS4ggT_1ef4","260064","17635","339","0","4372"
"l_bGNMaAn1o","296536","16805","499","0","2132"
"4fDbWAuwGuk","166786","15196","255","0","2512"
"dgdr-8TmImo","997275","33105","2415","0","7472"
"54bhKBz3NRU","692006","42732","1308","0",NA
"29NL0j_fNrs","526121","26009","812","0","5935"
"wUOjuiAikrU","479511","30157","1970","0","7141"
"FgKsniZ4N9k","943090","33556","1510","0","12590"
"tpk3-aPEpXk","457634","21104","1589","0","5364"
"5yAzORQbDuM","374698","19220","963","0","5685"
"ZaAku3kuxHg","187529","8648","462","0","1444"
"76IWgy_GEbc","157144","9643","352","0","2876"
"un9qljvNa6U","777928","44941","4339","0","14470"
"k9ZjUpUS3es","649908","19698","922","0","3992"
"7BHEsvEX0QM","125417","5358","159","0","905"
"WvGPQ3yn8hw","637206","30980","1218","0","5374"
"0Gs0D925fX4","568457","31381","3210","0","6863"
"jDIrnp2iNJU","808088","33094","2053","0","5845"
"8cm_63_XFik","655120","35788","1149","0","10024"
"i_VpB7HlQu4","540772","28380","600","0","5539"
"5mQ7KTxv6UQ","228270","7018","221","0","1422"
"BhGx8dI4ads","428774","13953","969","0","2878"
"vNm5tz1rW0A","341555","21284","2033","0","5264"
"F3pYjYxl86E","342718","12338","670","0","3092"
"8-AtP6TVBEg","820805","35658","4804","0","10176"
"s9WqfBDjRF8","370085","16556","1571","0","3928"
"7-kj7Iq695U","1144698","49206","7748","0","11498"
"EvZk-4_tLQM","456633","17206","1045","0","4559"
"r9l9tc9BuCk","255593","17357","429","0","2240"
"GltFTSf_TjA","339603","19692","1574","0","5535"
"7mamVI4UPYQ","313394","12556","250","0","4379"
"-SeCD8tJUhU","711675","19632","1211","0","13311"
"cXNCyrkkgLc","586027","33028","6828","0","13426"
"vbWkV2gGNWI","198729","7626","351","0","1928"
"Et_BRL7M_50","808115","31875","3429","0","18408"
"iFy-IAr4K0c","725712","20856","1122","0","10076"
"rnQbgShb6r8","1424791","79915","17339","0","28558"
"DUoI30m3p2M","640235","33347","5608","0","8395"
"EsPaFRjkuz4","258432","8640","1305","0","2031"
"h9VihbrehGc","640001","29229","6429","0","8892"
"Io7oKs9B8UU","490629","19458","5463","0","11417"
"7cLFZJlmFDE","507194","31161","31518","0","11278"
"t-kfIb1dp1w","528024","8454","97","0","848"
"qa9u5t3C0AI","421782","5423","54","0","417"
"-JfIbRdUfSU","111832","4030","73","0","506"
"1VwpwP_fIqY","634809","41964","1360","0","6797"
"Cf2nqmQIfxc","223473","10394","258","0","1218"
"GW0Z6m8ztLo","119614","4362","60","0","399"
"64wOsTIhQuk","94473","2622","46","0","1181"
"0VZ5_h3togc","136435","6524","92","0","925"
"cGkQil14LPQ","161392","8342","54","0","606"
"OunyV_HgGBc","35298","674","3","0","23"
"VoLEe7YEwWw","148964","4396","48","0","1640"
"0j1XQoAwG2I","717898","16860","267","0","928"
"PLrV1G1ENlA","224041","9898","102","0","1751"
"xtf4FDlpPZ8","209214","7354","81","0","1307"
"EuNeqawPuuY","257678","14189","187","0","2565"
"6LLqWGn7e_k","135965","5209","253","0","823"
"64MlP8mbJPo","230857","11379","94","0","1730"
"K5jgi7nlpo4","77432","3631","35","0","904"
"P2cAmxV5OoY","218660","7397","50","0","1056"
"vjDdFXwITXo","109664","1355","24","0","226"
"Ixc9i1G7eew","414229","14704","322","0","2819"
"DmpUQEDRIKA","95568","1123","17","0","96"
"agU-mHFcXdw","218845","9880","133","0","1693"
"4IdzC6mJzLA","420382","13139","170","0","2213"
"SEDuVF7kiPU","521075","21369","397","0","4562"
"G1eHJ9DdoEA","181606","4581","78","0","590"
"MLp7vWB0TeY","432615","10263","167","0","1069"
"VIuX1pO70UA","218067","11106","267","0","1525"
"XbOeO_frzvg","982951","21898","395","0","2763"
"fjtBDa4aSGM","130939","2583","50","0","332"
"qtEdyuYfFU4","138678","5245","88","0","1375"
"kYYJlNbV1OM","720766","10228","214","0","1006"
"YFWLwYyrMRE","182509","3160","70","0","290"
"RfQYUqXQOuY","63606","1943","42","0","1039"
"YnEFt20qe0o","190889","10776","273","0","4353"
"2c3m0tt5KcE","316304","6903","154","0","475"
"GYua-3JmnT4","550328","22822","452","0","3684"
"3iLiKMUiyTI","539164","9184","248","0","933"
"CGG-pfs6AV4","47046","910","15","0","163"
"kteHW6t4G0g","430822","18596","483","0","3868"
"A5216ZJVbVs","148180","4490","109","0","456"
"KnIAAkSNtqo","875479","27100","355","0","10194"
"e0b5mnuKQvs","109121","3216","40","0","731"
"FLaqU9Lf39U","223116","6115","171","0","1021"
"PH67HpFD2Ew","74321","1287","32","0","140"
"DtiRzQMgBDM","192429","4006","104","0","578"
"PkNv4LFpGf4","685201","29427","373","0","8005"
"Sn9pc3jJPAk","161835","6740","125","0","1091"
"zQCTeGKHsVc","832925","26954","791","0","4232"
"pCceO_D4AlY","498215","8204","217","0","1000"
"aDRgMUoEvcg","284781","9443","121","0","1190"
"s4c-jOdPTN8","183249","7753","218","0","1450"
"7kUuURByaXc","249599","8977","212","0","2407"
"S31Jf2WFTNU","83708","4106","32","0","1167"
"4IBegL_V6AA","498611","14003","255","0","2691"
"mbAKQrClN8A","80447","4124","21","0","797"
"MCOw0eJ84d8","479206","8015","232","0","990"
"11oBFCNeTAs","157731","2532","54","0","314"
"w84uRYq0Uc8","401196","9262","251","0","1859"
"bjnvtRgpg6g","570156","8659","253","0","1103"
"ZmZK9W4V1Rc","274560","7600","525","0","3551"
"U4NijLf3M-A","630537","20434","349","0","2919"
"knEZN9U-9xc","107519","1653","22","0","199"
"68tFnjkIZ1Q","177487","3061","80","0","420"
"v-hIVnmUdXM","1534451","45019","940","0","11081"
"REjUkEj1O_0","298099","7571","125","0","425"
"nqONu6wDYaE","227502","4445","102","0","443"
"RcmWssTLFv0","236150","3152","89","0","371"
"fBS537dKE9Q","211356","7043","181","0","1647"
"0p1UFiNiOek","377282","26278","171","0","5048"
"d-Z9EZE8kpo","339171","10074","209","0","3200"
"ZKpqpBRVr8Y","113024","1480","37","0","159"
"t-lWMEZC_Uw","137068","5180","101","0","904"
"rM8JsibkrI8","31748","486","6","0","40"
"Mff2I8Jzjl0","205988","5685","159","0","1672"
"3VpxJg6jeMo","372471","13793","289","0","1957"
"8ABa4RdNPxU","620196","16715","262","0","2681"
"MBWyBdUYPgk","194099","4123","88","0","920"
"ZZI-FwSQRn8","136444","4237","90","0","1354"
"V7HPbjsYYGg","136409","5543","68","0","1060"
"MwdYpMS8s28","746063","25897","394","0","7882"
"XY7a1RXMbHI","860467","13656","529","0","2754"
"oRh9bqvmjS0","341650","9106","427","0","2388"
"BtkwF5qA6uE","260355","6759","155","0","3028"
"DC0faZiBcG0","319603","4510","180","0","519"
"5Q_GIHDpuZw","44482","781","11","0","78"
"EFWrLx8b2mQ","337275","10659","291","0","1867"
"YfdaAGZvYsA","177511","4948","157","0","2991"
"Urd0IK0WEWU","568624","16680","279","0","3567"
"ewU7Vb9ToXg","173257","2343","58","0","323"
"ST6kj9OEYf0","388210","15394","284","0","9816"
"q15eTySnWxc","78905","1275","24","0","192"
"4qZ3EsrKPsc","537426","8187","252","0","821"
"zFu9nNPMiUk","42907","836","7","0","123"
"4GcU9LjuVOo","641917","21228","433","0","2878"
"Gacjj2aCo7Q","47362","708","14","0","107"
"J9j-bVDrGdI","159797","4245","83","0","697"
"BR8tVB7sNxc","200354","11857","80","0","2867"
"hdrLQ7DpiWs","1037819","15776","655","0","2839"
"9fKZPRAPT1w","50362","648","19","0","82"
"AqkFg1pvNDw","220306","2833","88","0","429"
"v5O_FLUWYmg","245165","9411","179","0","1732"
"cFS6fPLQ024","50630","660","19","0","69"
"HxfFxhERMYY","484754","28381","781","0","7267"
"VJVMtUb-LEY","12825","204","1","0","18"
"ajtnhtEg76k","92639","1144","45","0","106"
"PY4sShDt9to","284343","7037","160","0","1703"
"G3fWuMQ5K8I","62423","869","20","0","74"
"Q7GKmznaqsQ","176247","3717","71","0","765"
"W2u62u4entc","96693","3110","76","0","702"
"wZnqLvLbLV0","119705","1480","56","0","234"
"1pNn91Ewzbc","292651","9922","205","0","1276"
"e_V9_j4dVuY","137643","3660","72","0","1201"
"E5F4oOlAK8w","130115","3138","99","0","699"
"7K6sWYLpaVA","36894","2047","11","0","432"
"GJEb8HqfiFk","58380","1580","19","0","282"
"8u3aTURVEC8","86672","1652","39","0","232"
"V32WHDuy-Do","460896","10062","281","0","2124"
"xPIanlF6IwM","302535","8405","239","0","2035"
"_vAat1HQU0M","339911","8895","101","0","1271"
"8r8ISkQ4exM","118444","1605","37","0","191"
"SsoVhKo4UvQ","364372","5419","134","0","578"
"CwcVLETRBjg","220501","6519","95","0","1188"
"Nyw4rTywyY0","643181","14516","388","0","2508"
"I8Xc2_FtpHI","1301207","18179","579","0","2728"
"UGLsnu5RLe8","159068","1864","45","0","175"
"CFHZyse4VGw","115792","1518","63","0","146"
"6Rd10PQVsGs","29353","465","13","0","70"
"BcN3fJKtsuo","38305","1353","18","0","502"
"MeztM8k0YGI","52813","2268","25","0","641"
"HbAZ6cFxCeY","455143","5876","183","0","830"
"_UL-SdOhwek","103475","3349","38","0","738"
"YWVmDSMl30s","635178","20928","298","0","3927"
"KfxWi1MutJ0","95537","6299","138","0","713"
"sta4zLcTAII","34650","517","11","0","50"
"f-7YGGCE9es","109667","2834","42","0","474"
"RudKmwzDpNY","317198","4219","138","0","691"
"fvPgjg201w0","367920","8881","380","0","1934"
"EM_QPCxCkws","250619","7180","159","0","1257"
"68NHUV5me7Q","158817","6405","49","0","4346"
"L9bxcm7hVLU","35290","578","18","0","58"
"c-kWEDr6VS0","477304","15754","262","0","2209"
"F3n5qtj89QE","251855","4021","119","0","642"
"P6rm0LrO9vU","148287","2038","61","0","264"
"f-wWBGo6a2w","2824559","47669","1912","0","8531"
"PfH8IG7Awk0","1594448","32723","1296","0","5409"
"oyzSrtr6oJE","267160","6528","174","0","1725"
"wLc_MC7NQek","379165","5435","148","0","849"
"A9JtQN_GoVI","356286","6531","218","0","1306"
"ux6TVYqdN-E","206082","2518","69","0","329"
"UgRaLmCOwYU","110451","1589","57","0","200"
"nsZ8XqHPjI4","280606","4186","135","0","841"
"Us979jCjHu8","426014","6008","185","0","1134"
"jIDqaCjpjD8","58907","1105","21","0","121"
"EN2lyN7rM4E","719350","9928","353","0","1578"
"R_GPAl_q2QQ","779073","11903","496","0","2145"
"T4fjSrVCDvA","240528","4401","162","0","923"
"31Ud7-EkZEI","484954","9264","269","0","4019"
"wNjbasba-Qw","593145","8530","356","0","1675"
"q14VhGQIUxg","296598","7298","193","0","2145"
"6gFjB9FTN58","391662","6111","231","0","823"
"IO6NvcGKZ20","52992","704","22","0","78"
"zooE5GE81TU","93745","1356","31","0","119"
"wVbh1E2ICak","83878","6134","53","0","1280"
"GOcNihk09YM","70975","1145","19","0","178"
"B74WowudoFg","158865","4339","81","0","1141"
"JwkzFKDJzwo","222111","6108","113","0","815"
"ZHmklvx9oJ4","93599","1215","29","0","227"
"xrbPaCIm4yw","36648","551","7","0","74"
"1EmrMTRj5jc","214050","6926","114","0","975"
"f3vqXCLhJLE","159184","2882","126","0","901"
"Bf9Wen-j5Zw","91562","2833","66","0","588"
"lXY5saogwhg","14085","491","0","0","65"
"r2S58rH0PAw","337233","8331","272","0","1883"
"9Zji6xMkOgo","82159","1002","25","0","149"
"DjYqkPrCvXQ","119729","1402","41","0","165"
"_0xBOMWJkgM","61350","715","12","0","85"
"D7Kn5p7TP_Y","338950","6020","133","0","1236"
"w2pNqIdY_T0","12845","231","5","0","17"
"BQ4VSRg4e8w","290192","4489","127","0","701"
"6V1eMvGGcXQ","208247","4026","103","0","815"
"mJI0hVV-5Vs","88039","1514","23","0","329"
"-yUP40gwht0","314841","6381","238","0","1523"
"WmNKPL1Y4g0","79142","4799","24","0","1010"
"OUs72-WqmwI","149850","4696","85","0","968"
"KtgThjIl1Ao","20076","425","12","0","61"
"u6CsGY8wpGw","402726","8834","241","0","2008"
"44f3mxcsI50","644336","10236","411","0","2609"
"bV16NEWld8Q","319513","4850","154","0","821"
"7XtEZvLo-Sc","365823","6207","226","0","1351"
"RBl5PfA5HfU","172185","6109","246","0","1584"
"w1scgquS2mo","9539","172","4","0","13"
"tIZb0YEcyNo","11120","185","3","0","12"
"RNxlEQSvh_w","31019","356","7","0","37"
"lT8TeVvBkgA","58093","719","13","0","81"
"GmuzUZTJ0GA","417493","7126","266","0","1641"
"HueFqvz1oDU","75021","1010","29","0","173"
"rlGqUfIgJfc","20638","311","5","0","22"
"Owgc63KhcL8","38442","561","14","0","55"
"-1P_1mLlJik","162800","7324","65","0","3475"
"s0EuQe6BOWo","460428","20117","339","0","4446"
"FS5sR1WytNQ","145137","5696","69","0","915"
"F9393El2Z1I","24909","448","5","0","58"
"hJ4JEypNH2s","86471","2076","33","0","449"
"yXZSeiAl4PI","250928","4312","209","0","1251"
"VMMYFx47MPw","134679","5332","53","0","981"
"UoQdp2prfmM","457695","6954","259","0","1547"
"gqVopVh8hWQ","148672","4429","61","0","1187"
"qH9-xsuPiUk","36781","586","17","0","106"
"35e5i6FQuMw","20552","292","9","0","52"
"X6pbJTqv2hw","403206","6560","188","0","1109"
"vvSetcM-f3k","167434","5302","175","0","1538"
"aI-pET9YD6A","17470","263","4","0","23"
"VJMy_BWD3CI","244624","7392","157","0","2182"
"AKHuxVvA7T8","247808","6914","112","0","1207"
"dl0_mJrbPLQ","20829","347","5","0","31"
"3uJkd54p9dY","45603","557","14","0","46"
"BSh37_x5RNY","56357","743","28","0","55"
"0v3x0ev1URY","16338","292","3","0","44"
"qRFxulvRC7I","70827","978","20","0","204"
"134BCxbMUlU","18925","327","8","0","41"
"yOP4a7-EJPU","14068","290","3","0","26"
"t966lVrHEzo","57121","880","9","0","64"
"oJsDiJHdRAU","70470","3340","35","0","1370"
"3Y6bCqT85Pc","339748","6147","242","0","1286"
"i5qeouQwb1w","40777","1394","23","0","338"
"B7V8eZ1BLiI","335792","5859","201","0","1167"
"N6KQpw945GY","77871","1201","48","0","224"
"1GSUG_B-new","200366","7097","95","0","1028"
"mO9LUWs5M60","79273","1024","30","0","219"
"OxslBI3hNFQ","102636","2862","40","0","559"
"PWasTAtR6Ns","304864","10174","149","0","1481"
"Ka1mO2CTCLU","318311","10618","215","0","1448"
"iEZVWWk6qHg","35039","558","13","0","73"
"CqU7D_ONJQs","191127","7725","301","0","1821"
"5p5YEvi8CHQ","20443","318","6","0","52"
"Nb5cBkbQpGY","247915","3618","159","0","830"
"1wIUXfQ9Hoo","4897","99","1","0","11"
"dYTAv7eQ-vg","60022","796","22","0","40"
"eVvS3L_aBV4","151454","4803","72","0","937"
"6NVY5KdSfQI","33049","461","6","0","33"
"WjpV9mja3Wc","85986","1094","45","0","169"
"V9Ql5V7-OQo","44167","505","10","0","70"
"ED_TfmwjsEw","34199","447","14","0","31"
"f511uRzsHhQ","53892","700","25","0","52"
"MeNxc6MqXuM","220864","6263","144","0","1134"
"fBsR7-SiLPY","251903","7248","110","0","1344"
"RdNJTP6tYMs","44587","553","21","0","81"
"sNaQUumEhv4","209408","4557","104","0","961"
"yOJR-nEhNMk","28734","527","10","0","58"
"0EWelXuo2JM","15227","236","2","0","15"
"16WF1jLLyik","17068","251","6","0","12"
"0qz1ZKR4hkE","15132","281","0","0","28"
"YCc-Rk1GPpQ","17104","250","6","0","26"
"DRJKwDfDbco","312281","5167","230","0","1236"
"nbzAynn80SU","88108","1555","40","0","205"
"SKzpj0Ev8Xs","470761","6789","376","0","1560"
"AdAdf4watJQ","36567","531","10","0","127"
"r_ShAseOvNE","24386","304","11","0","27"
"vhlL7IjaZNI","157113","4217","342","0","1556"
"3nAIAPYuD7c","28668","381","10","0","39"
"rw24m1jnRgw","127244","4198","66","0","891"
"G_5_wSDKMGg","5898","116","1","0","20"
"PcYLzW1B6cY","63164","744","22","0","105"
"UFAyBEKKIBE","41722","635","21","0","74"
"JyONgwyKEGA","148748","4491","171","0","1530"
"2fUY046brGM","34577","846","11","0","142"
"NUfvht7aJPQ","24096","352","5","0","23"
"MFmgMHswH-M","9366","155","3","0","18"
"G7U9el_yVhI","15125","284","5","0","25"
"4tQOlQRp3gQ","129449","1660","82","0","172"
"0BpUHDO4a_o","23521","425","16","0","76"
"FPpPnGA8rkQ","57367","2100","31","0","538"
"A07DV3FXyPo","41468","537","25","0","63"
"k-dYktgmNUg","34943","1257","12","0","534"
"44dcUoh0oT4","29455","423","10","0","41"
"539UQF6eT6I","54767","697","28","0","140"
"YGC3y1BPzwA","125341","4981","53","0","1244"
"wE29TM_YtR0","31979","442","14","0","132"
"F7T5cg1a77A","79699","1119","22","0","190"
"dUR0Rvf8F6U","6138","109","3","0","19"
"AYhAz9k008Q","44599","839","17","0","91"
"Ne5VbOMsQJc","115618","3105","67","0","996"
"-asltUUvcGU","80100","2285","111","0","813"
"dvmUTeZvl6I","72470","1315","32","0","253"
"NOzjfqO6-K8","33379","467","12","0","58"
"Q_2UYIuvDXI","25700","343","5","0","46"
"nj9NEKisvB4","226444","6085","532","0","2963"
"vt90JwDHh-Y","36495","520","16","0","85"
"dqDP62mYc3I","39000","652","11","0","45"
"91jWsB7ZYHw","24802","364","4","0","25"
"hzMWpfHNYf0","21636","343","15","0","43"
"Ifi5KkXig3s","799534","11152","526","0","2042"
"KVo5hq64B2M","67057","1622","46","0","697"
"Om0YPe8c66Y","15749","258","4","0","18"
"wKOnJsxwTbI","38766","1124","20","0","230"
"UdJBqCI4dpU","45600","749","14","0","198"
"Ov5pYNPi358","29142","456","8","0","49"
"WFMy8uGJLQA","7485","140","1","0","16"
"k2uEllI48-c","20575","300","5","0","63"
"DKJb8PUfcr8","7961","163","1","0","14"
"Bj6HgQBNiZE","20428","328","4","0","39"
"UzdpzuEkL74","16874","269","6","0","21"
"qalR6Vx3Bpw","24033","413","15","0","29"
"sJVtAIIHxu0","15179","222","3","0","39"
"vRVaVseN99I","134499","2986","99","0","1077"
"E8snndiBY80","16546","299","5","0","33"
"59p7ASzfVVw","5408","111","1","0","8"
"idKO1h-AxwU","13220","226","3","0","39"
"D9bS7BCKRk8","35560","2067","12","0","271"
"19nihGC2NVc","48772","3641","13","0","932"
"6TVibdokSM8","4974","104","3","0","6"
"sDlS4WNQqVc","58443","2552","18","0","843"
"IrtEH5BYpmE","5106","99","1","0","10"
"uHv5K1YLGqE","62489","3646","49","0","833"
"eqCNTopdBBs","101734","4278","81","0","1199"
"S4pduDOdkVk","39707","1523","33","0","742"
"Ixkzx0RSMxQ","29922","2169","22","0","406"
"AHnHMtk2FLc","33984","795","4","0","70"
"hW51iM0hW78","63044","3343","25","0","569"
"R2iAECU7QV8","41573","2337","19","0","537"
"ojYmFNbUhek","116079","9598","75","0","1461"
"fULtYTDgZgA","1365720","19767","224","0","813"
"Z4WvTCemyRo","719015","14452","186","0","598"
"gh3E_zNN7jc","443968","11811","162","0","815"
"hajf7-PgCfs","383906","11932","147","0","918"
"OHkujxty3wI","390482","10031","123","0","726"
